#TimeStamp;TripTime;Type
32;15;O
40;20;O
53;34;O
65;28;O
76;25;O
88;13;O
127;18;O
160;23;O
170;20;O
196;16;O
213;19;O
239;27;O
246;23;O
305;26;O
317;30;O
332;29;O
335;13;O
352;15;O
380;13;O
410;29;O
423;24;O
440;15;O
463;15;O
477;24;O
517;27;O
519;28;O
530;18;O
543;18;O
563;21;O
611;10;O
639;18;O
653;20;O
658;30;O
662;25;O
724;24;O
732;22;O
737;32;O
744;25;O
745;20;O
788;22;O
811;15;O
859;21;O
868;23;O
881;15;O
896;10;O
931;30;O
938;18;O
952;22;O
971;19;O
1005;20;O
1022;23;O
1040;24;O
1060;20;O
1061;34;O
1114;19;O
1122;42;O
1140;18;O
1147;21;O
1159;16;O
1202;19;O
1234;28;O
1238;21;O
1246;25;O
1257;22;O
1260;21;O
1273;19;O
1327;17;O
1330;20;O
1348;28;O
1360;21;O
1396;14;O
1406;26;O
1410;29;O
1418;14;O
1442;13;O
1477;25;O
1481;18;O
1497;21;O
1525;23;O
1526;16;O
1549;33;O
1566;33;O
1602;21;O
1606;22;O
1612;34;O
1643;25;O
1658;25;O
1664;17;O
1680;18;O
1712;22;O
1723;32;O
1734;19;O
1749;27;O
1775;11;O
1798;25;O
