#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;93.7;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.86;100.38;0.13;PP/0.01,TA/0.07,IS/0,PS/0.02,RB/0,OB/0.01,RP/0
119.93;99.65;0.21;PP/0.01,TA/0.13,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.99;99.3;0.24;PP/0.01,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.79;99.11;0.27;PP/0.01,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.02,RP/0
299.86;98.93;0.3;PP/0.02,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.97;98.92;0.33;PP/0.02,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.63;98.92;0.37;PP/0.02,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.59;98.92;0.4;PP/0.02,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
539.86;98.92;0.43;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
599.84;98.92;0.46;PP/0.03,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.92;98.92;0.48;PP/0.03,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
719.61;98.91;0.51;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.92;98.91;0.53;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.97;98.76;0.56;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
899.98;98.53;0.58;PP/0.04,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
959.93;98.44;0.61;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.99;98.41;0.63;PP/0.04,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.98;98.41;0.66;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.66;98.41;0.69;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1199.92;98.41;0.71;PP/0.05,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1259.97;98.41;0.73;PP/0.05,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.82;98.41;0.75;PP/0.05,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.79;98.41;0.77;PP/0.05,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.97;98.27;0.8;PP/0.06,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1499.98;98.13;0.82;PP/0.06,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1559.66;98.04;0.85;PP/0.06,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1619.86;98.01;0.87;PP/0.06,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1679.84;98;0.89;PP/0.07,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1739.61;98;0.93;PP/0.07,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1799.67;98;0.95;PP/0.07,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
