#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.83;200;200;0;50.54;0;56.87;0;0.39
119.98;200;200;0;99.07;0;113.95;0;0.34
179.68;200;200;0;127.77;0;164.94;0;0.32
239.82;200;200;0;146.96;0;213.13;0;0.35
299.95;200;200;0;185.68;0;263.44;0;0.32
359.68;200;200;0;219.7;0;300.3;0;0.39
419.91;200;200;0;222.04;0;339.61;0;0.37
479.99;200;200;0;237.91;0;409.5;0;0.47
539.74;200;200;0;230.72;0;442.14;0;0.51
599.84;200;200;0;274.87;0;467.31;0;0.47
659.78;200;200;0;304.57;0;458.71;0;0.54
719.81;200;200;0;359.31;0;569.89;0;0.5
779.83;200;200;0;378.58;0;660;0;0.4
839.92;200;200;0;360.15;0;634.14;0;0.43
899.86;200;200;0;347.03;0;633.31;0;0.54
959.84;200;200;0;382.91;0;735.85;0;0.58
1019.88;200;198;0;404.58;0;782.43;0;0.61
1080;200;200;0;432.17;0;874.27;0;0.64
1139.86;200;196;0;433.51;0;962.4;0;0.67
1199.92;200;183;0;395.39;0;930.02;0;0.67
1259.97;200;171;0;418.57;0;1084.63;0;0.56
1319.9;200;157;0;418.94;0;1140.61;0;0.5
1379.79;200;150;0;466.81;0;1265.98;0;0.52
1439.9;200;141;0;454.87;0;1274.99;0;0.49
1499.88;200;124;0;490.07;0;1316.06;0;0.5
1560;200;115;0;501.58;0;1317.54;0;0.56
1619.77;200;101;0;488.72;0;1421.69;0;0.58
1679.7;200;103;0;539.35;0;1488.57;0;0.53
1739.83;200;87;0;447.89;0;1622.58;0;0.53
1799.97;200;84;0;448.68;0;1684.43;0;0.5
