#TimeStamp;TripTime;Type
43;18;O
51;18;O
54;15;O
55;31;O
64;22;O
69;13;O
118;20;O
141;20;O
150;21;O
167;25;O
168;21;O
195;24;O
226;31;O
231;13;O
255;23;O
271;28;O
280;18;O
282;24;O
320;15;O
345;27;O
366;18;O
377;24;O
395;13;O
407;24;O
428;18;O
430;15;O
459;13;O
467;27;O
503;13;O
510;17;O
519;27;O
522;21;O
553;21;O
557;23;O
625;20;O
650;19;O
657;33;O
680;31;O
692;18;O
701;22;O
725;16;O
776;26;O
789;22;O
799;14;O
822;20;O
845;28;O
870;7;O
875;22;O
887;26;O
926;25;O
938;14;O
943;19;O
989;38;O
1022;32;O
1029;16;O
1040;22;O
1057;15;O
1064;26;O
1106;33;O
1111;26;O
1117;24;O
1142;14;O
1174;16;O
1184;6;O
1203;27;O
1206;32;O
1216;19;O
1233;19;O
1243;22;O
1251;20;O
1287;23;O
1317;26;O
1326;32;O
1349;36;O
1364;27;O
1374;14;O
1390;23;O
1428;15;O
1451;18;O
1451;19;O
1465;23;O
1474;24;O
1486;26;O
1532;21;O
1538;14;O
1557;11;O
1572;17;O
1575;17;O
1596;18;O
1600;16;O
1629;17;O
1651;15;O
1678;18;O
1690;25;O
1694;21;O
1705;30;O
1725;30;O
1744;24;O
1760;17;O
1768;21;O
1795;24;O
