#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.27
59.71;200;200;0;52.41;0;59.71;0;0.28
119.64;200;200;0;93.26;0;114.17;0;0.21
179.81;200;200;0;121.12;0;158.8;0;0.23
239.97;200;200;0;151.06;0;210.73;0;0.3
299.96;200;200;0;172.92;0;256.44;0;0.25
359.95;200;200;0;178.95;0;307.56;0;0.26
419.83;200;200;0;231.3;0;341.03;0;0.32
479.81;200;200;0;242.46;0;374.57;0;0.35
539.71;200;200;0;263.28;0;439.25;0;0.38
599.97;200;200;0;272.42;0;448.51;0;0.36
659.71;200;200;0;278.46;0;529.97;0;0.35
719.81;200;200;0;294.81;0;576.4;0;0.39
779.96;200;200;0;311.2;0;628.43;0;0.45
839.79;200;200;0;328.99;0;685.38;0;0.41
899.89;200;200;0;377.04;0;734.23;0;0.47
959.91;200;200;0;377.4;0;745.81;0;0.51
1019.97;200;200;0;398.63;0;792.04;0;0.43
1080;200;200;0;354.26;0;756.27;0;0.49
1139.68;200;198;0;386.55;0;996.86;0;0.37
1199.72;200;186;0;406.53;0;1047.23;0;0.35
1259.93;200;175;0;406.73;0;1087.31;0;0.4
1319.77;200;165;0;434.22;0;1126.76;0;0.41
1379.82;200;159;0;466.74;0;1175.41;0;0.4
1439.85;200;152;0;478.21;0;1315.57;0;0.29
1499.8;200;143;0;497.69;0;1276.55;0;0.35
1559.97;200;130;0;538.55;0;1403.85;0;0.39
1619.99;200;117;0;543.35;0;1415.23;0;0.36
1679.96;200;106;0;564.47;0;1534.11;0;0.29
1740;200;97;0;598.9;0;1671.05;0;0.28
1799.96;200;93;0;624.51;0;1658.15;0;0.31
