#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;108.62;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.96;108.57;0.1;PP/0,TA/0.07,IS/0,PS/0,RB/0,OB/0,RP/0
119.95;108.09;0.18;PP/0,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.01,RP/0
179.77;107.83;0.23;PP/0,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.96;107.83;0.26;PP/0.01,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
299.99;107.83;0.29;PP/0.01,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.02,RP/0
359.82;107.83;0.32;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.96;107.83;0.34;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.99;107.83;0.37;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.03,RP/0
539.84;107.83;0.41;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.05,RP/0
599.67;107.83;0.44;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.05,RP/0
659.7;107.66;0.47;PP/0.02,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.06,RP/0
719.98;107.37;0.51;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.06,RP/0
779.9;107.19;0.54;PP/0.02,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.06,RP/0
839.63;107.07;0.57;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.07,RP/0
899.96;107.06;0.6;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.07,RP/0
959.89;107.06;0.63;PP/0.03,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.08,RP/0
1019.97;107.06;0.66;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.08,RP/0
1079.75;107.06;0.68;PP/0.04,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.08,RP/0
1139.88;106.83;0.71;PP/0.04,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.08,RP/0
1199.82;106.62;0.75;PP/0.04,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.09,RP/0
1259.81;106.48;0.77;PP/0.04,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.09,RP/0
1319.69;106.43;0.79;PP/0.04,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.09,RP/0
1379.62;106.4;0.82;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.09,RP/0
1439.89;106.4;0.84;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.09,RP/0
1499.81;106.4;0.87;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1559.98;106.4;0.89;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1619.61;106.4;0.92;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1679.71;106.24;0.97;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1739.68;106.11;1.03;PP/0.07,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.1,RP/0
1799.82;106.03;1.09;PP/0.07,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.1,RP/0
