#TimeStamp;TripTime;Type
30;9;O
43;17;O
48;26;O
67;33;O
85;38;O
91;25;O
101;11;O
120;15;O
142;23;O
155;20;O
173;14;O
174;32;O
197;21;O
222;27;O
224;12;O
234;20;O
254;21;O
293;13;O
294;23;O
304;21;O
318;38;O
337;18;O
350;26;O
367;22;O
389;11;O
407;17;O
417;26;O
429;36;O
448;19;O
468;27;O
478;20;O
488;12;O
493;17;O
532;26;O
545;33;O
559;18;O
589;33;O
605;14;O
613;21;O
631;15;O
653;21;O
666;25;O
684;14;O
701;7;O
706;12;O
718;21;O
750;21;O
767;25;O
787;17;O
797;22;O
802;18;O
819;19;O
857;15;O
867;21;O
879;17;O
889;23;O
893;23;O
908;21;O
926;19;O
948;11;O
960;23;O
999;22;O
1016;18;O
1030;26;O
1044;19;O
1063;7;O
1064;42;O
1067;26;O
1087;13;O
1105;21;O
1120;16;O
1145;13;O
1154;8;O
1183;7;O
1184;17;O
1194;18;O
1223;20;O
1225;15;O
1245;17;O
1265;32;O
1280;18;O
1281;7;O
1286;26;O
1300;22;O
1340;14;O
1359;7;O
1384;21;O
1389;22;O
1393;17;O
1428;27;O
1431;14;O
1465;17;O
1472;20;O
1485;21;O
1532;36;O
1536;37;O
1536;24;O
1541;25;O
1542;6;O
1563;19;O
1620;21;O
1626;23;O
1643;16;O
1656;17;O
1658;31;O
1700;16;O
1709;19;O
1744;32;O
1747;24;O
1751;66;O
1794;29;O
