#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.97;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
119.65;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
179.87;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
239.97;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
299.93;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
359.66;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
419.98;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
479.59;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
539.68;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
599.84;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
659.76;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
719.71;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
779.66;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
839.65;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
899.86;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
959.94;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1019.6;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1079.97;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1139.83;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1199.82;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1259.88;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1319.6;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1379.76;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1439.62;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1499.94;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/1
1559.98;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1619.69;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1679.82;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1739.89;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1799.6;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
