#TimeStamp;TripTime;Type
45;24;O
50;25;O
55;42;O
59;11;O
74;35;O
77;20;O
135;19;O
175;22;O
185;12;O
202;23;O
229;23;O
232;21;O
268;12;O
302;30;O
328;15;O
343;27;O
366;11;O
418;18;O
419;13;O
420;30;O
463;21;O
484;13;O
517;21;O
568;23;O
571;18;O
587;13;O
605;23;O
614;24;O
614;15;O
675;17;O
701;19;O
716;23;O
730;18;O
738;6;O
753;17;O
783;24;O
790;14;O
823;20;O
826;20;O
880;27;O
891;30;O
920;26;O
922;32;O
927;24;O
952;32;O
983;22;O
1045;13;O
1058;15;O
1073;17;O
1078;29;O
1133;22;O
1154;22;O
1158;20;O
1175;22;O
1205;16;O
1214;23;O
1239;21;O
1241;23;O
1290;29;O
1346;89;O
1360;72;O
1367;47;O
1387;24;O
1399;18;O
1406;21;O
1437;25;O
1451;11;O
1456;20;O
1467;21;O
1516;7;O
1526;31;O
1529;19;O
1531;16;O
1543;12;O
1577;25;O
1590;15;O
1619;26;O
1633;20;O
1638;24;O
1656;26;O
1679;28;O
1690;23;O
1720;19;O
1721;29;O
1731;15;O
1759;26;O
1769;18;O
1769;28;O
1789;15;O
