#TimeStamp;TripTime;Type
38;17;O
39;15;O
40;15;O
52;12;O
62;15;O
76;26;O
113;15;O
129;19;O
157;22;O
159;24;O
215;14;O
229;22;O
258;25;O
259;18;O
274;11;O
286;18;O
309;24;O
325;22;O
355;29;O
365;24;O
373;14;O
420;15;O
421;23;O
454;24;O
460;25;O
487;31;O
489;13;O
505;18;O
520;12;O
548;19;O
553;18;O
583;25;O
585;22;O
624;17;O
634;21;O
644;21;O
700;18;O
704;21;O
729;23;O
729;26;O
765;17;O
787;18;O
789;14;O
828;20;O
843;19;O
860;18;O
896;11;O
899;23;O
918;27;O
939;20;O
941;20;O
972;23;O
1018;31;O
1030;21;O
1046;16;O
1046;20;O
1053;22;O
1130;11;O
1144;45;O
1156;32;O
1163;37;O
1166;24;O
1182;15;O
1233;14;O
1235;20;O
1261;25;O
1270;14;O
1278;18;O
1300;19;O
1312;25;O
1313;21;O
1348;24;O
1360;23;O
1385;7;O
1396;24;O
1415;7;O
1416;28;O
1443;21;O
1447;14;O
1455;19;O
1471;19;O
1509;29;O
1511;30;O
1525;14;O
1534;21;O
1576;24;O
1578;7;O
1588;23;O
1614;16;O
1616;22;O
1627;26;O
1661;16;O
1666;28;O
1675;17;O
1696;19;O
1717;27;O
1737;20;O
1743;57;O
1753;24;O
1760;10;O
1793;28;O
