#TimeStamp;DistanceTraveled
59.61;216.58
119.66;155.43
179.87;204.77
239.74;143.19
299.87;191.03
359.63;94.01
419.85;224.9
479.98;199.51
539.89;211.04
599.75;192.33
659.98;174.2
719.72;180
779.61;185.97
839.63;199.1
899.91;103.66
959.89;163.2
1019.88;138.76
1079.63;162.08
1139.84;134.54
1199.94;158.66
1259.89;157.78
1319.87;195.71
1379.59;171.9
1439.92;168.75
1499.97;157.03
1559.91;240.25
1619.73;184.24
1679.96;237.44
1740;203.32
1799.9;189.55
