#TimeStamp;TripTime;Type
34;16;O
41;15;O
43;24;O
44;21;O
62;20;O
67;20;O
98;17;O
140;22;O
140;17;O
144;12;O
159;28;O
177;25;O
190;24;O
230;14;O
253;19;O
278;24;O
280;29;O
288;20;O
289;7;O
329;12;O
360;13;O
375;13;O
399;25;O
427;26;O
429;16;O
431;24;O
443;10;O
450;21;O
456;15;O
512;15;O
514;22;O
524;26;O
529;23;O
539;15;O
562;23;O
591;12;O
603;20;O
626;23;O
628;19;O
654;26;O
671;10;O
677;13;O
695;16;O
709;10;O
722;23;O
738;15;O
749;10;O
766;13;O
796;26;O
811;22;O
826;20;O
833;26;O
841;19;O
870;25;O
915;20;O
924;30;O
935;7;O
949;18;O
963;10;O
995;18;O
1025;22;O
1036;19;O
1039;23;O
1070;17;O
1076;23;O
1120;14;O
1127;14;O
1146;18;O
1161;15;O
1191;15;O
1193;17;O
1238;25;O
1241;21;O
1262;24;O
1263;24;O
1310;9;O
1319;21;O
1321;13;O
1343;21;O
1350;16;O
1356;36;O
1381;15;O
1407;17;O
1422;18;O
1454;17;O
1469;23;O
1470;14;O
1478;13;O
1512;15;O
1519;23;O
1526;15;O
1552;16;O
1553;13;O
1572;15;O
1589;13;O
1590;18;O
1592;24;O
1648;14;O
1650;22;O
1652;47;O
1672;20;O
1678;23;O
1682;20;O
1709;22;O
1729;21;O
1749;16;O
1750;25;O
1756;13;O
1757;21;O
1789;19;O
