#TimeStamp;TripTime;Type
34;11;O
39;22;O
44;15;O
44;25;O
74;21;O
75;19;O
105;18;O
119;13;O
136;15;O
178;12;O
188;15;O
206;15;O
218;18;O
222;19;O
230;18;O
255;24;O
267;14;O
289;17;O
316;29;O
318;27;O
346;17;O
373;24;O
378;15;O
395;21;O
399;20;O
418;17;O
435;17;O
458;27;O
464;19;O
509;22;O
524;26;O
543;21;O
586;16;O
611;20;O
629;37;O
635;26;O
648;28;O
673;14;O
715;16;O
715;15;O
733;10;O
753;27;O
758;23;O
765;15;O
803;17;O
805;15;O
829;17;O
838;15;O
844;19;O
878;24;O
884;19;O
893;17;O
909;13;O
917;25;O
920;27;O
990;11;O
996;33;O
1004;17;O
1019;25;O
1042;29;O
1052;22;O
1088;21;O
1109;28;O
1124;13;O
1133;25;O
1174;23;O
1187;28;O
1187;16;O
1209;18;O
1223;16;O
1228;25;O
1290;30;O
1314;28;O
1319;21;O
1333;17;O
1385;16;O
1392;19;O
1435;59;O
1442;24;O
1463;28;O
1464;7;O
1471;24;O
1519;23;O
1528;14;O
1552;25;O
1557;34;O
1585;23;O
1587;21;O
1615;25;O
1634;26;O
1635;21;O
1659;14;O
1680;17;O
1695;23;O
1696;19;O
1717;18;O
1729;15;O
1736;13;O
1756;21;O
1763;15;O
1778;27;O
1790;20;O
