#TimeStamp;TripTime;Type
32;11;O
39;18;O
40;16;O
50;23;O
71;24;O
75;25;O
116;25;O
142;28;O
145;17;O
156;23;O
181;23;O
187;20;O
218;16;O
245;25;O
245;28;O
249;27;O
296;22;O
297;26;O
316;13;O
329;24;O
363;20;O
367;17;O
395;24;O
407;27;O
436;24;O
443;17;O
463;18;O
496;20;O
518;28;O
526;23;O
540;21;O
549;26;O
552;11;O
574;19;O
594;18;O
622;33;O
643;24;O
647;24;O
659;21;O
672;17;O
673;22;O
728;29;O
765;29;O
766;18;O
780;20;O
803;24;O
818;18;O
820;22;O
841;23;O
860;21;O
881;23;O
894;14;O
928;7;O
953;34;O
971;10;O
971;19;O
973;7;O
990;24;O
992;25;O
1053;28;O
1059;26;O
1098;12;O
1102;22;O
1107;35;O
1135;21;O
1163;22;O
1173;25;O
1194;24;O
1228;17;O
1231;15;O
1232;24;O
1281;21;O
1282;28;O
1321;7;O
1331;31;O
1335;14;O
1346;14;O
1410;24;O
1412;19;O
1425;7;O
1435;23;O
1437;25;O
1443;19;O
1485;18;O
1488;21;O
1493;19;O
1528;18;O
1539;16;O
1579;18;O
1583;19;O
1604;16;O
1620;55;O
1633;30;O
1663;12;O
1686;14;O
1690;14;O
1696;21;O
1702;33;O
1743;22;O
1749;19;O
1767;29;O
1797;25;O
1800;14;O
