#TimeStamp;Bot;Pod;OutputStation
34.93;1;15;2
39.71;6;50;0
43.47;0;40;1
45.3;1;15;2
49.76;6;50;0
53.22;0;40;1
55.33;1;15;2
60.21;6;50;0
63.58;0;40;1
65.54;1;15;2
70.26;6;50;0
73.88;0;40;1
75.6;1;15;2
80.68;6;50;0
84.3;0;40;1
85.85;1;15;2
90.88;2;0;0
94.56;0;40;1
95.9;1;15;2
100.88;2;0;0
104.72;0;40;1
105.97;1;15;2
111.03;2;0;0
115.03;0;40;1
116.1;1;15;2
120.81;2;0;0
125.45;0;40;1
126.14;1;15;2
131.12;2;0;0
135.89;0;40;1
136.58;1;15;2
141.54;2;0;0
146.31;0;40;1
147;1;15;2
151.82;2;0;0
156.73;0;40;1
157.31;1;15;2
161.96;2;0;0
166.96;3;58;1
167.73;1;15;2
172.31;2;0;0
177.26;3;58;1
177.89;1;15;2
182.38;2;0;0
187.38;3;58;1
188.31;1;15;2
192.42;2;0;0
197.42;3;58;1
197.93;1;15;2
202.49;2;0;0
207.47;3;58;1
207.93;1;15;2
212.89;2;0;0
217.89;3;58;1
217.98;4;43;2
222.93;2;0;0
227.93;3;58;1
228.07;4;43;2
232.98;2;0;0
237.98;3;58;1
238.35;4;43;2
243.02;2;0;0
248.02;3;58;1
248.45;4;43;2
253.07;2;0;0
258.01;8;27;1
258.62;5;42;2
263.34;2;0;0
268.07;8;27;1
268.88;5;42;2
273.47;2;0;0
278.26;8;27;1
279.03;5;42;2
283.44;2;0;0
288.56;8;27;1
289.23;5;42;2
293.23;7;57;0
298.61;0;52;1
299.3;5;42;2
303.56;7;57;0
308.69;0;52;1
309.36;1;48;2
313.69;7;57;0
318.73;0;52;1
319.74;1;48;2
323.73;7;57;0
328.78;0;52;1
329.78;1;48;2
333.71;7;57;0
338.82;0;52;1
339.83;1;48;2
343.46;7;57;0
349;0;52;1
349.79;1;48;2
353.78;7;57;0
359.33;0;52;1
360;1;48;2
363.96;7;57;0
369.75;0;52;1
370.08;1;48;2
374.2;7;57;0
380.08;0;52;1
380.5;1;48;2
384.62;7;57;0
390.5;0;52;1
390.92;1;48;2
395.04;7;57;0
400.93;0;52;1
401.34;1;48;2
405.46;7;57;0
411.34;0;52;1
411.76;1;48;2
415.88;7;57;0
421.76;0;52;1
422.18;1;48;2
426.3;7;57;0
432.18;0;52;1
432.6;1;48;2
436.72;7;57;0
442.6;0;52;1
443.02;1;48;2
447.14;7;57;0
453.02;0;52;1
453.44;1;48;2
457.56;7;57;0
463.02;0;52;1
463.86;1;48;2
467.98;7;57;0
473.4;0;52;1
474.28;1;48;2
478.4;7;57;0
483.17;0;52;1
484.33;1;48;2
488.44;7;57;0
493.04;0;52;1
494.28;1;48;2
498.34;9;18;0
503.29;3;35;1
504.34;1;48;2
508.49;9;18;0
513.44;8;26;1
514.7;4;23;2
518.68;9;18;0
524.97;4;23;2
528.94;9;18;0
533.77;0;51;1
535.28;5;31;2
539.19;9;18;0
543.77;0;51;1
545.7;5;31;2
549.25;9;18;0
553.57;0;51;1
555.74;5;31;2
559.34;9;18;0
563.88;0;51;1
565.79;5;31;2
569.51;6;33;0
574.15;0;51;1
576.09;1;28;2
579.46;6;33;0
584.12;0;51;1
586.49;1;28;2
589.65;6;33;0
594.11;0;51;1
596.35;1;28;2
599.93;6;33;0
604.28;0;51;1
606.4;1;28;2
609.95;6;33;0
614.34;0;51;1
616.57;1;28;2
619.99;6;33;0
624.76;0;51;1
626.52;1;28;2
629.66;6;33;0
635.04;0;51;1
636.61;1;28;2
640.04;6;33;0
645.08;0;51;1
647.03;1;28;2
650.5;6;33;0
655.46;0;51;1
657.45;1;28;2
660.92;6;33;0
665.88;0;51;1
667.87;1;28;2
671.34;6;33;0
676.3;0;51;1
678.29;1;28;2
681.71;6;33;0
686.72;0;51;1
688.71;1;28;2
691.7;6;33;0
696.77;0;51;1
699;4;3;2
701.74;2;17;0
706.86;0;51;1
708.81;4;3;2
711.79;2;17;0
717.28;8;40;1
718.93;4;3;2
722.13;2;17;0
727.26;8;40;1
729.13;4;3;2
732.18;2;17;0
737.33;8;40;1
739.3;4;3;2
742.33;2;17;0
746.97;8;40;1
749.43;4;3;2
752.4;2;17;0
757.08;3;43;1
759.71;4;3;2
762.47;2;17;0
767.38;3;43;1
769.85;4;3;2
772.72;2;17;0
777.59;0;56;1
780.27;4;3;2
783.14;2;17;0
787.96;0;56;1
790.69;4;3;2
793.58;7;29;0
798.07;0;56;1
801.07;4;3;2
803.74;7;29;0
808.13;0;56;1
811.46;4;3;2
813.79;7;29;0
818.49;0;56;1
821.88;4;3;2
824.21;7;29;0
828.88;0;56;1
831.92;4;3;2
834.34;7;29;0
839.3;0;56;1
842.26;4;3;2
844.36;7;29;0
849.63;0;56;1
852.66;4;3;2
854.38;7;29;0
859.68;0;56;1
862.7;5;9;2
864.49;7;29;0
870;0;56;1
873;5;9;2
874.38;7;29;0
880.09;0;56;1
883.07;5;9;2
884.63;7;29;0
890.51;0;56;1
893.49;5;9;2
894.26;9;55;0
900.79;0;56;1
903.68;5;9;2
904.3;9;55;0
911.02;0;56;1
913.79;5;9;2
914.67;9;55;0
921.44;0;56;1
924.21;5;9;2
924.72;9;55;0
931.86;0;56;1
934.3;5;9;2
934.86;6;19;0
942;0;56;1
944.72;5;9;2
945.28;6;19;0
952.13;8;4;1
955.17;5;9;2
955.33;6;19;0
962.28;8;4;1
965.28;5;9;2
965.71;6;19;0
972.7;3;44;1
975.63;6;19;0
975.63;5;9;2
982.87;3;44;1
985.76;6;19;0
985.8;5;9;2
992.63;3;44;1
995.43;6;19;0
996.01;5;9;2
1002.76;3;44;1
1005.83;6;19;0
1006.06;5;9;2
1012.85;3;44;1
1015.72;6;19;0
1016.48;5;9;2
1023.01;3;44;1
1025.95;6;19;0
1026.9;5;9;2
1033.43;3;44;1
1036.01;6;19;0
1037.32;5;9;2
1043.85;3;44;1
1046.43;6;19;0
1047.32;5;9;2
1054.27;3;44;1
1056.85;6;19;0
1057.36;1;30;2
1064.32;3;44;1
1067.27;6;19;0
1067.74;1;30;2
1074.51;3;44;1
1077.69;6;19;0
1077.74;1;30;2
1084.74;3;44;1
1087.75;6;19;0
1087.79;1;30;2
1095.16;3;44;1
1097.79;6;19;0
1098.16;1;30;2
1105.58;3;44;1
1108.16;6;19;0
1108.16;1;30;2
1116;3;44;1
1118.52;1;30;2
1118.58;6;19;0
1126.42;0;47;1
1128.58;1;30;2
1129.01;2;11;0
1136.51;0;47;1
1138.87;1;30;2
1139.13;2;11;0
1146.93;0;47;1
1149.13;1;30;2
1149.55;2;11;0
1157.31;0;47;1
1159.55;1;30;2
1159.97;2;11;0
1167.16;0;47;1
1169.46;1;30;2
1169.87;2;11;0
1177.36;0;47;1
1179.85;1;30;2
1180;2;11;0
1187.78;0;47;1
1189.59;1;30;2
1189.89;2;11;0
1198.2;0;47;1
1199.88;4;13;2
1200.01;2;11;0
1208.55;0;47;1
1209.55;4;13;2
1209.92;2;11;0
1218.32;8;56;1
1219.96;4;13;2
1220.05;2;11;0
1228.62;8;56;1
1230;4;13;2
1230.47;2;11;0
1239.04;8;56;1
1240.1;4;13;2
1240.87;7;20;0
1248.84;3;7;1
1250.46;4;13;2
1250.91;7;20;0
1259.08;3;7;1
1260.71;4;13;2
1261.33;7;20;0
1269.5;3;7;1
1270.56;4;13;2
1271.38;7;20;0
1279.68;3;7;1
1280.42;4;13;2
1281.43;7;20;0
1289.72;3;7;1
1290.52;5;55;2
1291.8;7;20;0
1300;3;7;1
1300.75;5;55;2
1302.22;7;20;0
1309.73;3;7;1
1310.88;5;55;2
1312.56;7;20;0
1320;3;7;1
1320.94;1;12;2
1322.56;7;20;0
1329.98;3;7;1
1331.3;1;12;2
1332.52;7;20;0
1340;0;44;1
1341.43;1;12;2
1342.35;7;20;0
1350.12;0;44;1
1351.85;1;12;2
1352.32;7;20;0
1360.54;8;59;1
1362.06;1;12;2
1362.64;7;20;0
1370.96;8;59;1
1372.41;1;12;2
1373.08;7;20;0
1380.96;8;59;1
1382.26;1;12;2
1383.54;7;20;0
1391.03;8;59;1
1392.48;1;12;2
1393.96;7;20;0
1401.38;8;59;1
1402.9;1;12;2
1404.38;7;20;0
1411.71;8;59;1
1413.32;1;12;2
1414.64;7;20;0
1421.68;8;59;1
1423.74;1;12;2
1424.8;7;20;0
1431.8;8;59;1
1434.16;1;12;2
1434.84;9;46;0
1442.23;8;59;1
1444.58;1;12;2
1445.22;9;46;0
1452.65;8;59;1
1455;1;12;2
1455.64;9;46;0
1463.07;8;59;1
1465.42;1;12;2
1466.06;9;46;0
1473.5;8;59;1
1475.56;1;12;2
1476.23;9;46;0
1483.92;8;59;1
1485.98;1;12;2
1486.65;9;46;0
1494.21;8;59;1
1496.4;1;12;2
1497.07;9;46;0
1504.1;8;59;1
1506.8;4;11;2
1507.34;6;42;0
1514.34;8;59;1
1516.84;4;11;2
1517.39;6;42;0
1524.76;3;2;1
1527.26;4;11;2
1527.48;6;42;0
1534.62;3;2;1
1537.14;4;11;2
1537.76;6;42;0
1544.71;3;2;1
1547.43;4;11;2
1547.48;6;42;0
1554.81;3;2;1
1557.33;4;11;2
1557.48;6;42;0
1564.98;3;2;1
1567.2;5;53;2
1567.78;6;42;0
1575.23;3;2;1
1577.48;5;53;2
1577.83;6;42;0
1585.65;3;2;1
1587.62;5;53;2
1588.25;6;42;0
1595.79;3;2;1
1597.82;5;53;2
1598.67;6;42;0
1605.75;0;24;1
1608.04;5;53;2
1609.07;6;42;0
1616.09;0;24;1
1618.46;5;53;2
1619.12;6;42;0
1626.14;0;24;1
1628.51;5;53;2
1629.16;6;42;0
1636.56;0;24;1
1638.66;5;53;2
1639.56;6;42;0
1646.98;0;24;1
1648.88;1;3;2
1649.98;6;42;0
1656.99;0;24;1
1658.92;1;3;2
1660.15;2;47;0
1667.4;0;24;1
1669.31;4;39;2
1670.31;2;47;0
1677.82;0;24;1
