#TimeStamp;TripTime;Type
28;18;O
33;12;O
37;19;O
42;19;O
45;21;O
57;37;O
70;19;O
76;29;O
85;23;O
90;22;O
147;27;O
200;21;O
255;18;O
304;20;O
309;24;O
339;19;O
344;12;O
355;25;O
527;7;O
537;21;O
542;14;O
553;10;O
574;28;O
577;21;O
621;24;O
622;20;O
730;7;O
745;22;O
751;16;O
795;17;O
815;17;O
840;21;O
916;23;O
934;20;O
991;25;O
1009;25;O
1015;15;O
1105;21;O
1179;22;O
1185;29;O
1237;19;O
1256;16;O
1285;24;O
1303;25;O
1337;21;O
1364;22;O
1375;18;O
1407;19;O
1473;16;O
1540;14;O
1547;16;O
1549;7;O
1620;24;O
1647;19;O
1700;24;O
1703;22;O
1725;24;O
1775;16;O
