#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;20;200;0;0;0;0;0;0.46
59.96;20;200;0;59.96;0;59.96;0;0.46
119.74;20;200;0;74.21;0;117.89;0;0.61
179.97;20;200;0;98.76;0;163.44;0;0.45
239.96;20;200;0;121.63;0;211.35;0;0.59
299.72;20;200;0;131.45;0;282.54;0;0.49
359.79;20;200;0;146.17;0;331.91;0;0.56
419.98;20;200;0;150.91;0;380.05;0;0.54
479.95;20;200;0;160.91;0;429.41;0;0.55
539.71;200;200;0;190.54;0;471.02;0;0.57
599.86;200;200;0;204.2;0;514.97;0;0.6
659.71;200;200;0;215.3;0;513.3;0;0.5
719.89;200;200;0;236.25;0;586.64;0;0.57
779.97;200;200;0;248.43;0;558.6;0;0.48
839.99;200;200;0;286.45;0;661.64;0;0.45
899.93;200;200;0;308.91;0;787.87;0;0.59
959.71;200;200;0;302.3;0;654.38;0;0.64
1019.64;200;200;0;311.58;0;695.74;0;0.71
1079.9;200;179;0;330.21;0;673.37;0;0.66
1139.73;200;159;0;351.53;0;773.02;0;0.59
1199.79;200;144;0;356.84;0;756.89;0;0.59
1259.81;200;122;0;339.8;0;913.07;0;0.49
1319.71;200;105;0;343.15;0;1014.9;0;0.44
1379.71;200;96;0;377.48;0;1102.81;0;0.47
1439.9;200;90;0;391.61;0;1217.21;0;0.44
1499.87;200;86;0;427.67;0;1219.21;0;0.47
1559.93;200;92;0;422;0;1319.98;0;0.44
1619.98;200;83;0;413.18;0;1314.05;0;0.44
1679.79;200;73;0;443.53;0;1415.05;0;0.49
1739.79;200;61;0;472.2;0;1544.28;0;0.48
1799.94;200;51;0;390.75;0;1576.18;0;0.51
