#TimeStamp;TripTime;Type
42;24;O
43;22;O
51;12;O
53;33;O
68;21;O
82;28;O
144;24;O
162;22;O
181;7;O
191;18;O
223;37;O
251;38;O
269;25;O
288;31;O
299;33;O
311;17;O
318;18;O
352;21;O
353;19;O
397;21;O
398;26;O
420;13;O
465;26;O
466;18;O
469;16;O
517;21;O
538;17;O
551;26;O
565;21;O
594;22;O
632;21;O
645;14;O
653;24;O
663;16;O
678;18;O
691;7;O
724;19;O
732;18;O
772;30;O
779;15;O
787;22;O
798;16;O
818;23;O
854;13;O
863;28;O
870;19;O
891;25;O
900;14;O
944;21;O
950;13;O
1006;16;O
1016;27;O
1024;17;O
1030;20;O
1031;19;O
1069;29;O
1070;16;O
1094;16;O
1111;14;O
1128;22;O
1142;26;O
1172;21;O
1187;14;O
1195;20;O
1201;10;O
1239;23;O
1246;21;O
1260;20;O
1277;18;O
1290;35;O
1316;21;O
1323;15;O
1350;24;O
1370;28;O
1391;19;O
1397;20;O
1399;27;O
1410;30;O
1438;18;O
1456;14;O
1472;22;O
1476;11;O
1494;24;O
1513;26;O
1516;17;O
1532;24;O
1547;21;O
1570;30;O
1583;28;O
1591;20;O
1597;22;O
1608;7;O
1632;27;O
1673;20;O
1678;25;O
1687;25;O
1690;14;O
1706;34;O
1711;21;O
1754;17;O
1755;26;O
1789;25;O
