#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.88;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.64;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
179.9;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
239.98;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
299.88;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
359.98;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
419.93;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.82;0;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
599.66;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.96;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
719.78;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
779.83;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
899.86;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
959.62;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1019.76;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1079.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1139.97;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1199.89;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1259.62;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1319.96;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1379.85;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1439.83;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1499.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1560;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1619.73;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1679.82;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1740;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1799.83;0;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
