#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;200;0;0;0;0;0;0.26
59.86;0;200;0;57.9;0;59.86;0;0.26
119.81;0;200;0;95.03;0;114.94;0;0.32
179.82;0;200;0;120.78;0;165.81;0;0.34
239.84;0;200;0;146.02;0;217.61;0;0.34
299.96;0;200;0;176.49;0;275.13;0;0.33
359.97;0;200;0;188.02;0;330.7;0;0.34
419.7;0;200;0;189.44;0;346.1;0;0.32
479.69;0;200;0;193.07;0;374.36;0;0.32
539.99;0;200;0;213;0;401.79;0;0.32
599.81;0;200;0;194.22;0;393.37;0;0.32
659.94;0;200;0;210.7;0;459.09;0;0.28
719.63;0;200;0;222.06;0;478.09;0;0.33
779.94;0;200;0;219.37;0;552.9;0;0.38
839.88;200;200;0;240.27;0;555.17;0;0.4
900;200;200;0;242.57;0;564.03;0;0.47
959.76;200;200;0;245.51;0;601.8;0;0.53
1019.87;200;200;0;246.64;0;613.79;0;0.53
1079.73;200;200;0;279.78;0;737.41;0;0.52
1139.96;200;200;0;287.77;0;823.91;0;0.53
1199.87;200;200;0;288.45;0;827.19;0;0.52
1259.87;200;200;0;307.03;0;849.5;0;0.53
1319.82;200;200;0;309.61;0;798.86;0;0.57
1379.97;200;200;0;297.07;0;880.07;0;0.64
1439.73;200;200;0;302.96;0;891.04;0;0.62
1499.89;200;200;0;295.18;0;986.53;0;0.57
1559.82;200;200;0;304.69;0;1033.52;0;0.57
1619.97;200;200;0;326.47;0;994.05;0;0.6
1679.64;200;188;0;327.38;0;1102.02;0;0.56
1739.98;200;167;0;340.97;0;1098.63;0;0.6
1799.99;200;153;0;357.91;0;1124.64;0;0.61
