#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.04;0.26;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.05,RP/0
59.82;82.93;1.12;PP/0.04,TA/0.66,IS/0,PS/0.28,RB/0.01,OB/0.05,RP/0
119.59;82.93;1.94;PP/0.07,TA/1.38,IS/0,PS/0.85,RB/0.01,OB/0.06,RP/0
180;83.46;2.18;PP/0.09,TA/1.55,IS/0.01,PS/0.89,RB/0.01,OB/0.07,RP/0
239.96;84.07;2.45;PP/0.1,TA/1.74,IS/0.01,PS/0.92,RB/0.01,OB/0.08,RP/0
299.87;84.07;2.61;PP/0.11,TA/1.83,IS/0.01,PS/0.94,RB/0.01,OB/0.1,RP/0
359.93;84.34;2.79;PP/0.12,TA/1.94,IS/0.01,PS/0.98,RB/0.01,OB/0.1,RP/0
419.97;84.34;2.9;PP/0.13,TA/1.97,IS/0.01,PS/0.99,RB/0.01,OB/0.11,RP/0
479.97;84.34;3.09;PP/0.14,TA/2.1,IS/0.01,PS/1.01,RB/0.01,OB/0.12,RP/0
539.83;84.8;3.24;PP/0.16,TA/2.18,IS/0.01,PS/1.02,RB/0.01,OB/0.13,RP/0
599.98;85.14;3.41;PP/0.18,TA/2.26,IS/0.01,PS/1.05,RB/0.01,OB/0.14,RP/0
659.95;85.47;3.55;PP/0.2,TA/2.31,IS/0.01,PS/1.07,RB/0.01,OB/0.15,RP/0
719.94;85.76;3.69;PP/0.21,TA/2.38,IS/0.01,PS/1.11,RB/0.01,OB/0.16,RP/0
780;85.26;3.88;PP/0.22,TA/2.5,IS/0.01,PS/1.13,RB/0.01,OB/0.17,RP/0
839.77;85.84;4.02;PP/0.23,TA/2.56,IS/0.01,PS/1.16,RB/0.01,OB/0.17,RP/0
899.88;86.06;4.2;PP/0.24,TA/2.68,IS/0.01,PS/1.18,RB/0.01,OB/0.18,RP/0
959.91;85.63;4.32;PP/0.25,TA/2.75,IS/0.01,PS/1.2,RB/0.01,OB/0.19,RP/0
1019.88;86.08;4.45;PP/0.26,TA/2.79,IS/0.01,PS/1.22,RB/0.01,OB/0.2,RP/0
1079.97;86.77;4.65;PP/0.28,TA/2.9,IS/0.01,PS/1.24,RB/0.01,OB/0.21,RP/0
1139.98;87.34;4.78;PP/0.3,TA/2.95,IS/0.01,PS/1.28,RB/0.01,OB/0.22,RP/0
1199.96;87.71;4.95;PP/0.32,TA/3.03,IS/0.01,PS/1.29,RB/0.01,OB/0.23,RP/0
1260;88.33;5.08;PP/0.34,TA/3.07,IS/0.01,PS/1.32,RB/0.01,OB/0.24,RP/0
1319.9;88.46;5.27;PP/0.37,TA/3.15,IS/0.01,PS/1.33,RB/0.01,OB/0.26,RP/0
1379.75;88.46;5.44;PP/0.39,TA/3.23,IS/0.01,PS/1.35,RB/0.01,OB/0.27,RP/0
1440;88.57;5.61;PP/0.4,TA/3.33,IS/0.01,PS/1.38,RB/0.01,OB/0.28,RP/0
1499.78;88.57;5.72;PP/0.42,TA/3.37,IS/0.01,PS/1.39,RB/0.01,OB/0.28,RP/0
1559.65;88.57;5.84;PP/0.43,TA/3.42,IS/0.01,PS/1.41,RB/0.01,OB/0.29,RP/0
1619.97;88.82;5.98;PP/0.45,TA/3.48,IS/0.01,PS/1.44,RB/0.01,OB/0.3,RP/0
1679.69;88.87;6.08;PP/0.46,TA/3.51,IS/0.01,PS/1.46,RB/0.01,OB/0.31,RP/0
1739.94;89.3;6.22;PP/0.48,TA/3.56,IS/0.01,PS/1.48,RB/0.01,OB/0.31,RP/0
1799.83;89.3;6.38;PP/0.52,TA/3.62,IS/0.01,PS/1.5,RB/0.01,OB/0.32,RP/0
