#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.3
59.73;200;200;0;50.65;0;59.73;0;0.31
119.73;200;200;0;89.63;0;116.59;0;0.32
179.94;200;200;0;126.72;0;171.89;0;0.41
239.76;200;200;0;148.46;0;227.31;0;0.43
299.89;200;200;0;165.57;0;247.52;0;0.48
359.88;200;200;0;198.65;0;309.78;0;0.48
419.64;200;200;0;214.12;0;345.12;0;0.47
479.94;200;200;0;244.16;0;379.81;0;0.51
539.85;200;200;0;277.06;0;412.13;0;0.52
599.83;200;200;0;315.85;0;497.71;0;0.52
659.62;200;200;0;304.58;0;488.02;0;0.59
719.98;200;200;0;300.99;0;583.22;0;0.63
779.86;200;200;0;304.34;0;519.8;0;0.62
839.83;200;200;0;347.07;0;619.35;0;0.64
899.84;200;200;0;297.84;0;695.67;0;0.67
959.62;200;200;0;327.29;0;751.75;0;0.64
1019.98;200;200;0;294.77;0;769.28;0;0.64
1079.97;200;200;0;327.07;0;850.82;0;0.58
1139.76;200;200;0;339.62;0;864.44;0;0.59
1199.9;200;200;0;373.5;0;930.02;0;0.56
1259.86;200;200;0;353.52;0;916.11;0;0.58
1319.74;200;196;0;393.21;0;1018.23;0;0.58
1379.98;200;179;0;393.45;0;1021.36;0;0.58
1439.85;200;162;0;451.39;0;1028.98;0;0.63
1499.69;200;153;0;430.57;0;1128.25;0;0.6
1559.97;200;144;0;437.29;0;1309.64;0;0.64
1619.87;200;144;0;490.48;0;1367.4;0;0.65
1679.63;200;135;0;456.19;0;1472.63;0;0.59
1739.78;200;133;0;468.75;0;1542.03;0;0.58
1799.98;200;133;0;475.75;0;1506.21;0;0.61
