#TimeStamp;TripTime;Type
21;10;O
30;11;O
32;13;O
38;14;O
52;21;O
61;14;O
63;14;O
71;13;O
71;24;O
91;23;O
102;19;O
102;22;O
159;20;O
180;16;O
231;6;O
255;22;O
282;13;O
394;23;O
413;17;O
453;24;O
454;23;O
477;18;O
512;16;O
543;19;O
581;21;O
631;12;O
660;17;O
689;19;O
698;23;O
717;20;O
753;14;O
753;23;O
781;17;O
823;24;O
825;23;O
839;25;O
896;21;O
898;15;O
914;24;O
928;5;O
936;22;O
939;21;O
963;17;O
993;13;O
997;18;O
1092;23;O
1095;28;O
1128;20;O
1144;26;O
1176;27;O
1190;19;O
1203;20;O
1227;21;O
1271;20;O
1337;18;O
1341;27;O
1358;11;O
1398;16;O
1438;21;O
1453;16;O
1466;14;O
1502;6;O
1586;21;O
1613;23;O
1640;19;O
1656;22;O
1719;23;O
1756;18;O
