#TimeStamp;TripTime;Type
28;10;O
41;18;O
43;15;O
52;26;O
70;22;O
79;16;O
176;24;O
188;19;O
199;16;O
264;22;O
297;13;O
306;24;O
340;17;O
408;28;O
420;20;O
445;19;O
470;14;O
494;16;O
527;18;O
532;18;O
585;35;O
593;13;O
619;15;O
661;30;O
682;25;O
693;18;O
726;19;O
747;19;O
753;29;O
767;16;O
789;7;O
850;21;O
859;16;O
868;13;O
875;18;O
904;18;O
965;20;O
999;19;O
1009;18;O
1029;19;O
1109;22;O
1115;16;O
1115;23;O
1135;20;O
1183;18;O
1219;27;O
1252;34;O
1261;29;O
1263;22;O
1273;24;O
1314;20;O
1370;17;O
1375;20;O
1377;26;O
1415;31;O
1429;23;O
1447;15;O
1447;25;O
1467;18;O
1481;11;O
1512;25;O
1528;18;O
1544;21;O
1551;15;O
1583;13;O
1583;20;O
1602;28;O
1641;23;O
1658;18;O
1670;17;O
1690;30;O
1694;38;O
1704;23;O
1745;20;O
1746;23;O
1784;21;O
1795;16;O
1797;28;O
1799;23;O
