#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;124.87;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.73;124.87;0.71;PP/0.01,TA/0.62,IS/0,PS/0.3,RB/0,OB/0.02,RP/0
119.99;124.86;1.35;PP/0.02,TA/1.2,IS/0,PS/0.82,RB/0,OB/0.02,RP/0
179.94;124.86;1.55;PP/0.03,TA/1.36,IS/0,PS/0.84,RB/0,OB/0.03,RP/0
239.74;124.86;1.74;PP/0.04,TA/1.49,IS/0,PS/0.86,RB/0,OB/0.03,RP/0
299.78;124.86;1.85;PP/0.05,TA/1.54,IS/0,PS/0.88,RB/0,OB/0.04,RP/0
359.97;124.86;1.97;PP/0.06,TA/1.61,IS/0,PS/0.9,RB/0,OB/0.04,RP/0
419.91;124.86;2.17;PP/0.07,TA/1.76,IS/0,PS/0.93,RB/0,OB/0.05,RP/0
479.68;124.86;2.32;PP/0.07,TA/1.86,IS/0,PS/0.94,RB/0,OB/0.06,RP/0
540;124.88;2.45;PP/0.09,TA/1.92,IS/0,PS/0.96,RB/0,OB/0.07,RP/0
599.89;124.89;2.6;PP/0.1,TA/2.02,IS/0,PS/0.99,RB/0,OB/0.08,RP/0
659.61;125.5;2.68;PP/0.1,TA/2.06,IS/0,PS/1,RB/0,OB/0.08,RP/0
719.97;126.12;2.77;PP/0.11,TA/2.1,IS/0,PS/1.03,RB/0,OB/0.09,RP/0
779.94;126.12;2.86;PP/0.12,TA/2.13,IS/0,PS/1.04,RB/0,OB/0.09,RP/0
839.96;126.12;2.96;PP/0.13,TA/2.17,IS/0,PS/1.06,RB/0,OB/0.1,RP/0
899.81;126.68;3.12;PP/0.14,TA/2.27,IS/0,PS/1.08,RB/0,OB/0.11,RP/0
960;126.9;3.22;PP/0.15,TA/2.32,IS/0,PS/1.1,RB/0,OB/0.11,RP/0
1019.88;126.87;3.36;PP/0.16,TA/2.4,IS/0,PS/1.13,RB/0,OB/0.12,RP/0
1079.6;126.87;3.48;PP/0.18,TA/2.46,IS/0,PS/1.16,RB/0,OB/0.13,RP/0
1139.98;127.73;3.58;PP/0.19,TA/2.52,IS/0,PS/1.19,RB/0,OB/0.14,RP/0
1199.95;127.39;3.66;PP/0.19,TA/2.55,IS/0,PS/1.2,RB/0,OB/0.14,RP/0
1259.89;127.47;3.75;PP/0.2,TA/2.59,IS/0,PS/1.23,RB/0,OB/0.15,RP/0
1319.98;127.47;3.86;PP/0.21,TA/2.65,IS/0,PS/1.24,RB/0,OB/0.15,RP/0
1379.68;127.66;3.97;PP/0.22,TA/2.71,IS/0,PS/1.26,RB/0,OB/0.16,RP/0
1439.89;127.66;4.05;PP/0.23,TA/2.75,IS/0,PS/1.27,RB/0,OB/0.16,RP/0
1499.96;127.66;4.14;PP/0.23,TA/2.79,IS/0,PS/1.27,RB/0,OB/0.17,RP/0
1559.81;128.11;4.28;PP/0.24,TA/2.88,IS/0,PS/1.3,RB/0,OB/0.18,RP/0
1619.99;129.04;4.45;PP/0.25,TA/2.98,IS/0,PS/1.32,RB/0,OB/0.18,RP/0
1679.69;129.04;4.54;PP/0.26,TA/3.02,IS/0,PS/1.34,RB/0,OB/0.19,RP/0
1739.79;129.04;4.62;PP/0.27,TA/3.05,IS/0,PS/1.37,RB/0,OB/0.19,RP/0
1799.77;129.04;4.68;PP/0.28,TA/3.07,IS/0,PS/1.38,RB/0,OB/0.2,RP/0
