#TimeStamp;TripTime;Type
30;19;O
38;16;O
46;12;O
55;34;O
55;27;O
60;17;O
63;21;O
70;27;O
76;22;O
93;14;O
111;25;O
162;25;O
176;20;O
186;14;O
210;27;O
213;15;O
258;10;O
260;16;O
268;21;O
299;16;O
342;28;O
345;27;O
389;17;O
414;24;O
421;18;O
450;8;O
454;20;O
463;26;O
504;26;O
536;17;O
541;27;O
562;19;O
601;26;O
610;20;O
612;18;O
649;26;O
660;28;O
673;16;O
714;17;O
717;19;O
734;13;O
746;15;O
789;18;O
799;18;O
811;13;O
892;22;O
896;25;O
907;14;O
941;17;O
952;17;O
958;16;O
977;21;O
985;19;O
1013;17;O
1034;26;O
1053;21;O
1065;23;O
1072;17;O
1078;23;O
1078;27;O
1084;21;O
1137;23;O
1159;23;O
1163;27;O
1203;21;O
1209;19;O
1215;30;O
1237;20;O
1270;28;O
1297;23;O
1350;17;O
1357;27;O
1358;20;O
1427;19;O
1447;22;O
1499;24;O
1577;18;O
1578;27;O
1584;20;O
1607;7;O
1615;8;O
1635;19;O
1644;21;O
1661;21;O
1687;23;O
1732;15;O
1735;14;O
1759;18;O
1764;16;O
