#TimeStamp;TripTime;Type
39;22;O
50;28;O
68;24;O
71;28;O
76;11;O
78;19;O
115;22;O
145;23;O
168;30;O
179;13;O
183;27;O
238;23;O
248;29;O
278;21;O
285;10;O
301;29;O
335;25;O
340;30;O
357;24;O
392;16;O
415;30;O
460;24;O
469;28;O
472;34;O
478;16;O
523;32;O
546;20;O
573;15;O
602;22;O
608;23;O
627;19;O
656;27;O
665;22;O
665;19;O
700;15;O
707;20;O
755;24;O
793;31;O
812;11;O
813;27;O
814;29;O
847;14;O
886;17;O
892;21;O
896;23;O
929;23;O
936;25;O
954;34;O
985;16;O
991;21;O
1010;7;O
1028;27;O
1068;15;O
1074;23;O
1084;17;O
1108;24;O
1145;6;O
1174;12;O
1191;38;O
1222;20;O
1240;15;O
1247;34;O
1269;31;O
1294;33;O
1301;21;O
1309;19;O
1314;13;O
1380;26;O
1402;23;O
1422;39;O
1452;29;O
1465;33;O
1476;20;O
1482;27;O
1516;20;O
1561;8;O
1566;26;O
1609;32;O
1612;33;O
1624;26;O
1640;16;O
1649;26;O
1652;23;O
1682;7;O
1709;24;O
1712;23;O
1732;26;O
1738;24;O
1739;27;O
1748;19;O
1799;13;O
1800;33;O
